"longitude","latitude","   Population (2007)= ","   Households (2005)= ","   Town name= ","     Province= ","     No. of Barangays= ","   Year Town Created=","   Contact Nos=","Elevation: ","Photo: ","      Risk Data="
122.242,17.385," 3991"," 786","MACONACON","ISABELA","10",""," "," "," ","1 govt rural health unit"
121.61032,17.21157," 27245"," 5064","MALLIG","ISABELA","18",""," "," "," ","1 govt rural health unit,16 govt elem schools,2 govt high schools"
121.832164,17.023846," 27977"," 5210","NAGUILIAN","ISABELA","25",""," "," "," ","1 govt rural health unit,21 govt elem schools,1 govt high school"
122.437,17.06," 16254"," 2837","PALANAN","ISABELA","17",""," "," "," ","1 govt hospital,1 govt rural health unit"
121.6051,17.31203," 22050"," 3887","QUEZON","ISABELA","15",""," "," "," ","1 govt rural health unit"
121.5353,16.78157," 45258"," 8376","RAMON","ISABELA","19",""," "," "," ","1 govt rural health unit,20 govt elem schools,3 govt high schools"
121.8251,16.99075," 21874"," 3759","REINA MERCEDES","ISABELA","20",""," "," "," ","1 govt rural health unit,14 govt elem schools,4 govt high schools"
121.6172,17.12143," 53461"," 9896","ROXAS","ISABELA","26",""," "," "," ","1 govt district hospital,1 govt rural health unit,3 private clinics and 1 private hospital,19 govt elem schools,4 govt high schools"
121.757,16.517," 20681"," 4035","SAN AGUSTIN","ISABELA","23",""," "," "," ","1 govt rural health unit"
121.68403,16.709," 21387"," 3910","SAN ISIDRO","ISABELA","13",""," "," "," ","1 govt rural health unit"
121.6335,17.02553," 28420"," 5570","SAN MANUEL","ISABELA","19",""," "," "," ","1 govt rural health unit,18 govt elem schools,3 govt high schools"
122.038,16.995," 44718"," 7796","SAN MARIANO","ISABELA","36",""," "," "," ","1 govt community hospital,1 govt rural health unit,40 govt elem schools,8 govt high schools"
121.792,17.447," 20561"," 3466","SAN PABLO","ISABELA","17",""," "," "," ","1 govt rural health unit"
121.5847,16.88364," 57885"," 11283","SAN MATEO","ISABELA","33",""," "," "," ","1 govt rural health unit,1 private hospital and 1 private clinic,28 govt elem schools,4 govt high schools"
121.748,17.463," 20695"," 3280","SANTA MARIA","ISABELA","20",""," "," "," ","1 govt municipal hospital,1 govt rural health unit"
121.548,16.692," 126244"," 22401","SANTIAGO CITY","ISABELA","37",""," "," "," ","1 govt hospital,2 govt rural health units,5 private hospitals and 1 private clinic"
121.775,17.4," 22172"," 3864","SANTO TOMAS","ISABELA","27",""," "," "," ","1 govt rural health unit"
121.805,17.277," 55041"," 9239","TUMAUINI","ISABELA","46",""," "," "," ","1 govt rural health unit,1 private clinic"
121.183,17.45," 12012"," 1923","BALBALAN","KALINGA","",""," "," "," ","1 govt district hospital,1 govt rural health unit"
121.145,17.391," 10084"," 1576","PASIL","KALINGA","",""," "," "," ","1 govt rural health unit"
121.393,17.57296," 27783"," 4586","PINUKPUK","KALINGA","",""," "," "," ","1 govt district hospital,2 govt rural health units"
121.6,17.438," 14614"," 2594","RIZAL (LIWAN)","KALINGA","",""," "," "," ","1 govt rural health unit"
121.232,17.287," 8119"," 1472","TANUDAN","KALINGA","",""," "," "," ","1 govt rural health unit"
121.142,17.275," 11619"," 2550","TINGLAYAN","KALINGA","",""," "," "," ","1 govt rural health unit"
121.192,17.358," 10183"," 1764","LUBUAGAN","KALINGA","",""," "," "," ","1 govt rural health unit"
121.45,17.433," 87912"," 13985","TABUK","KALINGA","",""," "," "," ","4 private clinics,3 govt rural health units"
120.3656333,16.3252," 57952"," 9945","AGOO","LA UNION","49",""," "," "," ","1 govt hospital,1 govt rural health unit,4 private hospitals"
120.353,16.398," 43438"," 7786","ARINGAY","LA UNION","24",""," "," "," ","1 govt rural health unit"
120.35111,16.7218," 38743"," 7183","BACNOTAN","LA UNION","47",""," "," "," ","1 govt district hospital,1 govt rural health unit"
120.433,16.608," 12521"," 2171","BAGULIN","LA UNION","10",""," "," "," ","1 govt rural health unit"
120.402,16.822," 36829"," 6557","BALAOAN","LA UNION","36",""," "," "," ","1 govt hospital,1 govt rural health unit,1 private hospital"
120.42225,16.89485," 33335"," 5699","BANGAR","LA UNION","33",""," "," "," ","1 govt rural health unit,1 private hospital"
120.33,16.527," 69837"," 12298","BAUANG","LA UNION","39",""," "," "," ","1 govt rural health unit"
120.443,16.523," 8261"," 1246","BURGOS","LA UNION","12",""," "," "," ","1 govt rural health unit"
120.34555,16.43111," 20927"," 3880","CABA","LA UNION","17",""," "," "," ","1 govt community hospital,1 govt rural health unit"
120.37665,16.85541," 35372"," 6561","LUNA","LA UNION","40",""," "," "," ","1 govt rural health unit"
120.393,16.532," 45232"," 8533","NAGUILIAN","LA UNION","37",""," "," "," ","1 govt district hospital"
120.467,16.317," 18265"," 2520","PUGO","LA UNION","14",""," "," "," ","1 govt rural health unit"
120.485,16.232," 49025"," 8154","ROSARIO","LA UNION","33",""," "," "," ","1 govt district hospital,1 govt rural health unit"
120.315,16.617," 114813"," 20755","SAN FERNANDO(Capital)","LA UNION","59",""," "," "," ","1 govt hospital,1 govt rural health unit,3 private hospitals"
120.4,16.6," 15803"," 2830","SAN GABRIEL","LA UNION","15",""," "," "," ","1 govt rural health unit"
120.34,16.672," 32952"," 5950","SAN JUAN","LA UNION","41",""," "," "," ","1 govt rural health unit"
120.378,16.282," 33604"," 5956","SANTO TOMAS","LA UNION","24",""," "," "," ","1 govt rural health unit"
120.453,16.775," 11712"," 2083","SANTOL","LA UNION","11",""," "," "," ","1 govt rural health unit"
120.457,16.907," 15949"," 2823","SUDIPEN","LA UNION","17",""," "," "," ","1 govt rural health unit"
120.412,16.348," 26402"," 4649","TUBAO","LA UNION","18",""," "," "," ","1 govt rural health unit"
121.243,14.065," 40380"," 7466","ALAMINOS","LAGUNA","15",""," "," "," ","1 govt rural health unit"
121.28512,14.18101," 50756"," 9194","BAY","LAGUNA","15",""," "," "," ","1 govt hospital,1 govt rural health unit"
121.083,14.34," 262735"," 42307","BIÑAN","LAGUNA","24",""," "," "," ","2 govt rural health units,2 private hospitals"
121.123,14.28," 205376"," 22552","CABUYAO","LAGUNA","18",""," "," "," ","1 govt hospital,2 govt rural health units,1 private hospital"
121.16028,14.19361," 360281"," 58466","CALAMBA","LAGUNA","54",""," "," "," ","1 govt district hospital,2 govt rural health units,6 private hospitals"
121.31449,14.14627," 54248"," 8818","CALAUAN","LAGUNA","17",""," "," "," ","1 govt rural health unit"
121.51575,14.24475," 20469"," 4473","CAVINTI","LAGUNA","19",""," "," "," ","1 govt rural health unit"
121.4744375,14.4779375," 13577"," 2147","FAMY","LAGUNA","20",""," "," "," ","1 govt rural health unit"
121.43602,14.13068," 32727"," 6205","LILIW","LAGUNA","33",""," "," "," ","1 govt rural health unit"
121.22369,14.182425," 98631"," 17030","LOS BAÑOS","LAGUNA","14",""," "," "," ","1 govt hospital,2 govt rural health units,3 private hospital and 1 private clinic"
121.50977,14.18528," 19255"," 3811","LUISIANA","LAGUNA","23",""," "," "," ","1 govt district hospital,1 govt rural health unit"
121.457,14.298," 27443"," 5456","LUMBAN","LAGUNA","16",""," "," "," ","1 govt rural health unit"
121.42976,14.42559," 17608"," 2990","MABITAC","LAGUNA","15",""," "," "," ","1 govt rural health unit"
121.428,14.203," 20204"," 3784","MAGDALENA","LAGUNA","24",""," "," "," ","1 govt rural health unit"
121.47077,14.1468," 23681"," 4978","MAJAYJAY","LAGUNA","40",""," "," "," ","1 govt hospital,1 govt rural health unit,1 govt municipal health center"
121.41527,14.13318," 57070"," 10708","NAGCARLAN","LAGUNA","52",""," "," "," ","1 govt district hospital,2 govt rural health units"
121.4826875,14.3661875," 24696"," 5101","PAETE","LAGUNA","9",""," "," "," ","1 govt rural health unit"
121.45293,14.27284," 35944"," 7274","PAGSANJAN","LAGUNA","16",""," "," "," ","1 govt rural health unit,1 private hospital and 1 private clinic"
121.48075,14.38225," 20242"," 3698","PAKIL","LAGUNA","13",""," "," "," ","1 govt hospital,1 govt rural health unit"
121.467,14.405," 23421"," 4160","PANGIL","LAGUNA","8",""," "," "," ","1 govt rural health unit"
121.3635,14.2425," 44227"," 7750","PILA","LAGUNA","17",""," "," "," ","1 govt rural health unit"
121.39939,14.10897," 15459"," 2770","RIZAL","LAGUNA","11",""," "," "," ","1 govt rural health unit"
121.322,14.072," 237259"," 44166","SAN PABLO CITY","LAGUNA","80",""," "," "," ","1 govt hospital,6 private hospitals"
121.05665,14.36387," 281808"," 48341","SAN PEDRO","LAGUNA","20",""," "," "," ","1 govt municipal hospital,2 govt rural health units,4 private hospitals"
121.412,14.285," 101914"," 19627","SANTA CRUZ","LAGUNA","26",""," "," "," ","1 govt hospital,2 govt rural health units,2 private hospitals and 1 private clinic"
121.42301,14.47006," 26267"," 4914","SANTA MARIA","LAGUNA","25",""," "," "," ","4 govt municipal health centers 1 govt rural health unit"
121.109892,14.315932," 266943"," 43625","SANTA ROSA","LAGUNA","18",""," "," "," ","1 govt community hospital,1 govt rural health unit,2 private hospitals"
121.4659375,14.4274375," 34877"," 6159","SINILOAN","LAGUNA","20",""," "," "," ","1 govt rural health unit"
121.33875,14.20875," 33829"," 6128","VICTORIA","LAGUNA","9",""," "," "," ","1 govt rural health unit"
124.019,8.197," 19872"," 3515","BACOLOD","LANAO DEL NORTE","",""," "," "," ","1 govt rural health unit,1 private clinic"
124.219,8.132," 44366"," 6804","BALOI","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.78095,8.0359," 21430"," 4094","BAROY","LANAO DEL NORTE","",""," "," "," ","1 govt provincial hospital,1 govt municipal health center"
124.237,8.23," 308046"," 57179","ILIGAN CITY","LANAO DEL NORTE","",""," "," "," ","1 govt hospital,1 govt municipal health center,5 private hospitals"
123.771,7.905," 49134"," 8343","KAPATAGAN","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center,1 govt municipal health center,2 private clinics"
124.08,8.196," 23087"," 3095","KAUSWAGAN","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.892,8.123," 25306"," 4823","KOLAMBUGAN","LANAO DEL NORTE","",""," "," "," ","1 govt district hospital,1 govt municipal health center"
123.7455,7.974454," 58395"," 10872","LALA","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center,2 private hospitals"
124.163,8.19," 16340"," 2873","LINAMON","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.955,8.165," 18706"," 3472","MAIGO","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
124.125999927521,8.14334447952336," 9984"," 1656","MATUNGAO","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
124.041,7.999," 20594"," 3033","MUNAI","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.936,7.821," 13999"," 2470","NUNUNGAN","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
124.036,8.091," 20097"," 2627","PANTAO RAGAT","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
124.169,8.016," 15720"," 2149","PANTAR","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.848,7.903," 23222"," 3403","SALVADOR","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.736,7.775," 46004"," 7811","SULTAN NAGA DIMAPORO (KAROMATAN)","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
124.027,8.015," 9351"," 896","TANGCAL","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center"
123.789,8.056," 44095"," 8776","TUBOD","LANAO DEL NORTE","",""," "," "," ","1 govt municipal health center,1 private hospital"
124.15,7.86954," 20564"," 2465","BACOLOD-KALAWI (BACOLOD GRANDE)","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.11749,7.5276," 33421"," 3821","BALABAGAN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.19913,7.90888," 30295"," 3220","BALINDONG (WATU)","LANAO DEL SUR","",""," "," "," ","1 govt district hospital,1 govt municipal health center"
124.18599,7.78288," 24185"," 2789","BAYANG","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.145,7.80181," 21569"," 2645","BINIDAYAN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.35446,7.97007," 19316"," 1938","BUADIPOSO-BUNTONG","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.361,7.988," 23148"," 2404","BUBONG","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.284,7.747," 22256"," 2454","BUTIG","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.34,7.975," 25425"," 2682","DITSAAN-RAMAIN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.10599,7.81974," 25456"," 3038","GANASSI","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.402,8.127," 18916"," 2270","KAPAI","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.348,7.89842," 57304"," 3632","LUMBA-BAYABAO (MAGUING)","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.22199,7.78288," 24036"," 2200","LUMBATAN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.106,7.852," 25585"," 2804","MADALUM","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.109,7.838," 19587"," 2316","MADAMBA","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.374,7.91436," 29045"," 2734","MAGUING","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.07,7.593," 41024"," 4883","MALABANG","LANAO DEL SUR","",""," "," "," ","2 govt hospitals,1 govt municipal health center"
124.263,7.98406," 32075"," 3598","MARANTAO","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.283,8," 177391"," 20375","MARAWI CITY","LANAO DEL SUR","",""," "," "," ","1 govt hospital,1 govt municipal health center,4 private hospitals"
124.311,7.827," 30196"," 3466","MASIU","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.368,7.94," 16458"," 1634","MULONDO","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.134,7.79085," 18374"," 1311","PAGAYAWAN (TATARIKAN)","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.32658,7.86234," 23589"," 2452","POONA BAYABAO (GATA)","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.084,7.806," 17962"," 1436","PUALAS","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.277,8.02389," 23274"," 3074","SAGUIARAN","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.329,7.886," 27875"," 2879","TAMPARAN","LANAO DEL SUR","",""," "," "," ","1 govt district hospital,1 govt municipal health center"
124.33454,7.91621," 28196"," 2548","TARAKA","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.215,7.709," 20358"," 1680","TUBARAN","LANAO DEL SUR","",""," "," "," ","1 govt rural health unit"
124.179,7.89146," 24017"," 2391","TUGAYA","LANAO DEL SUR","",""," "," "," ","1 govt municipal health center"
124.752,7.64338," 42186"," 6505","WAO","LANAO DEL SUR","",""," "," "," ","1 govt rural health unit"
125.01267,10.74656," 56097"," 10620","ABUYOG","LEYTE","",""," "," "," ","1 govt district hospital,2 govt rural health units"
124.84674,11.20680," 43494"," 8188","ALANGALANG","LEYTE","",""," "," "," ","1 govt rural health unit"
124.69476,10.91681," 39199"," 7193","ALBUERA","LEYTE","",""," "," "," ","1 govt rural health unit"
124.84365,11.4203," 24067"," 4081","BABATNGON","LEYTE","",""," "," "," ","1 govt rural health unit"
124.7349,11.32508," 27569"," 5108","BARUGO","LEYTE","",""," "," "," ","1 govt rural health unit"
124.79064,10.32788," 33930"," 6329","BATO","LEYTE","",""," "," "," ","1 govt rural health unit"
124.79886,10.67648," 102526"," 19517","BAYBAY","LEYTE","",""," "," "," ","1 govt provincial hospital and 1 govt infirmary,2 govt rural health units"
124.893,10.975," 48606"," 9213","BURAUEN","LEYTE","",""," "," "," ","1 govt district hospital,2 govt municipal health centers"
124.428,11.448," 29945"," 6450","CALUBIAN","LEYTE","",""," "," "," ","1 govt district hospital"
124.64158,11.29494," 28388"," 5400","CAPOOCAN","LEYTE","",""," "," "," ","1 govt rural health unit,1 govt municipal health center"
124.685,11.302," 45696"," 8571","CARIGARA","LEYTE","",""," "," "," ","1 govt district hospital,2 govt municipal health centers"
124.903,11.0656," 30451"," 5776","DAGAMI","LEYTE","",""," "," "," ","1 govt rural health unit"
125.033,10.955," 40570"," 7657","DULAG","LEYTE","",""," "," "," ","1 govt rural health unit"
124.747,10.378," 53911"," 10763","HILONGOS","LEYTE","",""," "," "," ","1 govt district hospital,2 govt rural health units,1 private hospital and 1 private clinic"
124.7283,10.43518333," 19927"," 4009","HINDANG","LEYTE","",""," "," "," ","1 govt rural health unit"
124.74015,10.50012," 19276"," 3943","INOPACAN","LEYTE","",""," "," "," ","1 govt rural health unit"
124.43468,10.92618," 39972"," 8303","ISABEL","LEYTE","",""," "," "," ","1 govt rural health unit,1 private hospital"
124.78326,11.18961," 38797"," 7554","JARO","LEYTE","",""," "," "," ","1 govt municipal health center"
124.9347842497,10.7952700612," 23453"," 4540","JAVIER (BUGHO)","LEYTE","",""," "," "," ","1 govt rural health unit"
124.56164,11.18353," 46373"," 8665","KANANGA","LEYTE","",""," "," "," ","1 govt community hospital,1 govt rural health unit,1 private infirmary"
124.958,10.8907," 18650"," 3473","LA PAZ","LEYTE","",""," "," "," ","1 govt rural health unit"
124.4854289857,11.3719185288," 35478"," 6889","LEYTE","LEYTE","",""," "," "," ","1 govt rural health unit"
124.997,10.835," 17608"," 3410","MACARTHUR","LEYTE","",""," "," "," ","1 govt rural health unit"
124.96478,10.60548," 27097"," 5199","MAHAPLAG","LEYTE","",""," "," "," ","1 govt rural health unit"
